timestamp,shadow_condition,match_id,round,agent1,agent2,agent1_move,agent2_move,agent1_total_score,agent2_total_score,agent1_reasoning,agent2_reasoning
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_GrimTrigger_p2i1,1,TitForTat_p2i1,GrimTrigger_p2i1,C,C,6,6,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_GrimTrigger_p2i1,2,TitForTat_p2i1,GrimTrigger_p2i1,C,C,6,6,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_WinStayLoseShift_p2i1,1,TitForTat_p2i1,WinStayLoseShift_p2i1,C,C,15,15,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_WinStayLoseShift_p2i1,2,TitForTat_p2i1,WinStayLoseShift_p2i1,C,C,15,15,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_WinStayLoseShift_p2i1,3,TitForTat_p2i1,WinStayLoseShift_p2i1,C,C,15,15,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_WinStayLoseShift_p2i1,4,TitForTat_p2i1,WinStayLoseShift_p2i1,C,C,15,15,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_WinStayLoseShift_p2i1,5,TitForTat_p2i1,WinStayLoseShift_p2i1,C,C,15,15,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_GenerousTitForTat_p2i1,1,TitForTat_p2i1,GenerousTitForTat_p2i1,C,C,12,12,,Starting with cooperation.
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_GenerousTitForTat_p2i1,2,TitForTat_p2i1,GenerousTitForTat_p2i1,C,C,12,12,,"Opponent cooperated, so I'm cooperating too."
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_GenerousTitForTat_p2i1,3,TitForTat_p2i1,GenerousTitForTat_p2i1,C,C,12,12,,"Opponent cooperated, so I'm cooperating too."
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_GenerousTitForTat_p2i1,4,TitForTat_p2i1,GenerousTitForTat_p2i1,C,C,12,12,,"Opponent cooperated, so I'm cooperating too."
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_SuspiciousTitForTat_p2i1,1,TitForTat_p2i1,SuspiciousTitForTat_p2i1,C,D,0,5,,Starting with defection (suspicious).
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Prober_p2i1,1,TitForTat_p2i1,Prober_p2i1,C,C,3,8,,Starting with cooperation.
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Prober_p2i1,2,TitForTat_p2i1,Prober_p2i1,C,D,3,8,,Testing opponent with defection on second move.
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Random_p2i1,1,TitForTat_p2i1,Random_p2i1,C,C,10,15,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Random_p2i1,2,TitForTat_p2i1,Random_p2i1,C,D,10,15,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Random_p2i1,3,TitForTat_p2i1,Random_p2i1,D,D,10,15,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Random_p2i1,4,TitForTat_p2i1,Random_p2i1,D,C,10,15,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Random_p2i1,5,TitForTat_p2i1,Random_p2i1,C,D,10,15,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Random_p2i1,6,TitForTat_p2i1,Random_p2i1,D,D,10,15,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Gradual_p2i1,1,TitForTat_p2i1,Gradual_p2i1,C,C,6,6,,Starting with cooperation.
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Gradual_p2i1,2,TitForTat_p2i1,Gradual_p2i1,C,C,6,6,,"Opponent cooperated, so I'm cooperating too."
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Alternator_p2i1,1,TitForTat_p2i1,Alternator_p2i1,C,C,8,13,,Alternating pattern: cooperate on even-numbered rounds.
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Alternator_p2i1,2,TitForTat_p2i1,Alternator_p2i1,C,D,8,13,,Alternating pattern: defect on odd-numbered rounds.
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Alternator_p2i1,3,TitForTat_p2i1,Alternator_p2i1,D,C,8,13,,Alternating pattern: cooperate on even-numbered rounds.
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Alternator_p2i1,4,TitForTat_p2i1,Alternator_p2i1,C,D,8,13,,Alternating pattern: defect on odd-numbered rounds.
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Bayesian_p2i1,1,TitForTat_p2i1,Bayesian_p2i1,C,C,33,33,,Starting with cooperation to gather data.
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Bayesian_p2i1,2,TitForTat_p2i1,Bayesian_p2i1,C,C,33,33,,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.10, grim_trigger:0.10, win_stay_lose_shift:0.10, random:0.10, generous_tft:0.10, suspicious_tft:0.10, gradual:0.10, prober:0.10, alternator:0.10, always_cooperate:0.10. Using TFT."
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Bayesian_p2i1,3,TitForTat_p2i1,Bayesian_p2i1,C,C,33,33,,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.12, grim_trigger:0.12, win_stay_lose_shift:0.12, random:0.06, generous_tft:0.12, suspicious_tft:0.12, gradual:0.12, prober:0.12, alternator:0.01, always_cooperate:0.12. Using TFT."
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Bayesian_p2i1,4,TitForTat_p2i1,Bayesian_p2i1,C,C,33,33,,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.12, grim_trigger:0.12, win_stay_lose_shift:0.12, random:0.03, generous_tft:0.12, suspicious_tft:0.12, gradual:0.12, prober:0.12, alternator:0.00, always_cooperate:0.12. Using TFT."
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Bayesian_p2i1,5,TitForTat_p2i1,Bayesian_p2i1,C,C,33,33,,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.12, grim_trigger:0.12, win_stay_lose_shift:0.12, random:0.02, generous_tft:0.12, suspicious_tft:0.12, gradual:0.12, prober:0.12, alternator:0.00, always_cooperate:0.12. Using TFT."
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Bayesian_p2i1,6,TitForTat_p2i1,Bayesian_p2i1,C,C,33,33,,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.12, grim_trigger:0.12, win_stay_lose_shift:0.12, random:0.01, generous_tft:0.12, suspicious_tft:0.12, gradual:0.12, prober:0.12, alternator:0.00, always_cooperate:0.12. Using TFT."
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Bayesian_p2i1,7,TitForTat_p2i1,Bayesian_p2i1,C,C,33,33,,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.12, grim_trigger:0.12, win_stay_lose_shift:0.12, random:0.01, generous_tft:0.12, suspicious_tft:0.12, gradual:0.12, prober:0.12, alternator:0.00, always_cooperate:0.12. Using TFT."
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Bayesian_p2i1,8,TitForTat_p2i1,Bayesian_p2i1,C,C,33,33,,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.12, grim_trigger:0.12, win_stay_lose_shift:0.12, random:0.00, generous_tft:0.12, suspicious_tft:0.12, gradual:0.12, prober:0.12, alternator:0.00, always_cooperate:0.12. Using TFT."
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Bayesian_p2i1,9,TitForTat_p2i1,Bayesian_p2i1,C,C,33,33,,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.12, grim_trigger:0.12, win_stay_lose_shift:0.12, random:0.00, generous_tft:0.12, suspicious_tft:0.12, gradual:0.12, prober:0.12, alternator:0.00, always_cooperate:0.12. Using TFT."
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Bayesian_p2i1,10,TitForTat_p2i1,Bayesian_p2i1,C,C,33,33,,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.12, grim_trigger:0.12, win_stay_lose_shift:0.12, random:0.00, generous_tft:0.12, suspicious_tft:0.12, gradual:0.12, prober:0.12, alternator:0.00, always_cooperate:0.12. Using TFT."
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Bayesian_p2i1,11,TitForTat_p2i1,Bayesian_p2i1,C,C,33,33,,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.12, grim_trigger:0.12, win_stay_lose_shift:0.12, random:0.00, generous_tft:0.12, suspicious_tft:0.12, gradual:0.12, prober:0.12, alternator:0.00, always_cooperate:0.12. Using TFT."
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_ForgivingGrimTrigger_p2i1,1,TitForTat_p2i1,ForgivingGrimTrigger_p2i1,C,C,3,3,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Detective_p2i1,1,TitForTat_p2i1,Detective_p2i1,C,C,8,13,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Detective_p2i1,2,TitForTat_p2i1,Detective_p2i1,C,D,8,13,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Detective_p2i1,3,TitForTat_p2i1,Detective_p2i1,D,C,8,13,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_Detective_p2i1,4,TitForTat_p2i1,Detective_p2i1,C,D,8,13,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_SoftGrudger_p2i1,1,TitForTat_p2i1,SoftGrudger_p2i1,C,C,9,9,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_SoftGrudger_p2i1,2,TitForTat_p2i1,SoftGrudger_p2i1,C,C,9,9,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_SoftGrudger_p2i1,3,TitForTat_p2i1,SoftGrudger_p2i1,C,C,9,9,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_QLearning_p2i1,1,TitForTat_p2i1,QLearning_p2i1,C,D,7,7,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_QLearning_p2i1,2,TitForTat_p2i1,QLearning_p2i1,D,D,7,7,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_QLearning_p2i1,3,TitForTat_p2i1,QLearning_p2i1,D,D,7,7,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_QLearning_p2i1,4,TitForTat_p2i1,QLearning_p2i1,D,C,7,7,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_ThompsonSampling_p2i1,1,TitForTat_p2i1,ThompsonSampling_p2i1,C,D,6,6,,
2025-09-10T12:18:27.791729,0.25,TitForTat_p2i1_vs_ThompsonSampling_p2i1,2,TitForTat_p2i1,ThompsonSampling_p2i1,D,D,6,6,,
