timestamp,shadow_condition,match_id,round,agent1,agent2,agent1_move,agent2_move,agent1_total_score,agent2_total_score,agent1_reasoning,agent2_reasoning
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_GrimTrigger_p5i1,1,TitForTat_p5i1,GrimTrigger_p5i1,C,C,12,12,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_GrimTrigger_p5i1,2,TitForTat_p5i1,GrimTrigger_p5i1,C,C,12,12,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_GrimTrigger_p5i1,3,TitForTat_p5i1,GrimTrigger_p5i1,C,C,12,12,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_GrimTrigger_p5i1,4,TitForTat_p5i1,GrimTrigger_p5i1,C,C,12,12,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_WinStayLoseShift_p5i1,1,TitForTat_p5i1,WinStayLoseShift_p5i1,C,C,15,15,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_WinStayLoseShift_p5i1,2,TitForTat_p5i1,WinStayLoseShift_p5i1,C,C,15,15,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_WinStayLoseShift_p5i1,3,TitForTat_p5i1,WinStayLoseShift_p5i1,C,C,15,15,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_WinStayLoseShift_p5i1,4,TitForTat_p5i1,WinStayLoseShift_p5i1,C,C,15,15,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_WinStayLoseShift_p5i1,5,TitForTat_p5i1,WinStayLoseShift_p5i1,C,C,15,15,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_GenerousTitForTat_p5i1,1,TitForTat_p5i1,GenerousTitForTat_p5i1,C,C,3,3,,Starting with cooperation.
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_SuspiciousTitForTat_p5i1,1,TitForTat_p5i1,SuspiciousTitForTat_p5i1,C,D,25,25,,Starting with defection (suspicious).
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_SuspiciousTitForTat_p5i1,2,TitForTat_p5i1,SuspiciousTitForTat_p5i1,D,C,25,25,,Copying opponent's last move (C).
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_SuspiciousTitForTat_p5i1,3,TitForTat_p5i1,SuspiciousTitForTat_p5i1,C,D,25,25,,Copying opponent's last move (D).
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_SuspiciousTitForTat_p5i1,4,TitForTat_p5i1,SuspiciousTitForTat_p5i1,D,C,25,25,,Copying opponent's last move (C).
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_SuspiciousTitForTat_p5i1,5,TitForTat_p5i1,SuspiciousTitForTat_p5i1,C,D,25,25,,Copying opponent's last move (D).
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_SuspiciousTitForTat_p5i1,6,TitForTat_p5i1,SuspiciousTitForTat_p5i1,D,C,25,25,,Copying opponent's last move (C).
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_SuspiciousTitForTat_p5i1,7,TitForTat_p5i1,SuspiciousTitForTat_p5i1,C,D,25,25,,Copying opponent's last move (D).
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_SuspiciousTitForTat_p5i1,8,TitForTat_p5i1,SuspiciousTitForTat_p5i1,D,C,25,25,,Copying opponent's last move (C).
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_SuspiciousTitForTat_p5i1,9,TitForTat_p5i1,SuspiciousTitForTat_p5i1,C,D,25,25,,Copying opponent's last move (D).
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_SuspiciousTitForTat_p5i1,10,TitForTat_p5i1,SuspiciousTitForTat_p5i1,D,C,25,25,,Copying opponent's last move (C).
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Prober_p5i1,1,TitForTat_p5i1,Prober_p5i1,C,C,18,18,,Starting with cooperation.
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Prober_p5i1,2,TitForTat_p5i1,Prober_p5i1,C,D,18,18,,Testing opponent with defection on second move.
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Prober_p5i1,3,TitForTat_p5i1,Prober_p5i1,D,C,18,18,,Back to cooperation for the third move.
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Prober_p5i1,4,TitForTat_p5i1,Prober_p5i1,C,D,18,18,,"Playing Tit-for-Tat, copying opponent's last move (D)."
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Prober_p5i1,5,TitForTat_p5i1,Prober_p5i1,D,C,18,18,,"Playing Tit-for-Tat, copying opponent's last move (C)."
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Prober_p5i1,6,TitForTat_p5i1,Prober_p5i1,C,D,18,18,,"Playing Tit-for-Tat, copying opponent's last move (D)."
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Prober_p5i1,7,TitForTat_p5i1,Prober_p5i1,D,C,18,18,,"Playing Tit-for-Tat, copying opponent's last move (C)."
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Random_p5i1,1,TitForTat_p5i1,Random_p5i1,C,C,29,34,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Random_p5i1,2,TitForTat_p5i1,Random_p5i1,C,C,29,34,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Random_p5i1,3,TitForTat_p5i1,Random_p5i1,C,D,29,34,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Random_p5i1,4,TitForTat_p5i1,Random_p5i1,D,D,29,34,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Random_p5i1,5,TitForTat_p5i1,Random_p5i1,D,C,29,34,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Random_p5i1,6,TitForTat_p5i1,Random_p5i1,C,C,29,34,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Random_p5i1,7,TitForTat_p5i1,Random_p5i1,C,D,29,34,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Random_p5i1,8,TitForTat_p5i1,Random_p5i1,D,C,29,34,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Random_p5i1,9,TitForTat_p5i1,Random_p5i1,C,D,29,34,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Random_p5i1,10,TitForTat_p5i1,Random_p5i1,D,C,29,34,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Random_p5i1,11,TitForTat_p5i1,Random_p5i1,C,D,29,34,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Random_p5i1,12,TitForTat_p5i1,Random_p5i1,D,D,29,34,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Random_p5i1,13,TitForTat_p5i1,Random_p5i1,D,D,29,34,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Random_p5i1,14,TitForTat_p5i1,Random_p5i1,D,D,29,34,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Random_p5i1,15,TitForTat_p5i1,Random_p5i1,D,D,29,34,,
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Gradual_p5i1,1,TitForTat_p5i1,Gradual_p5i1,C,C,3,3,,Starting with cooperation.
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Alternator_p5i1,1,TitForTat_p5i1,Alternator_p5i1,C,C,8,8,,Alternating pattern: cooperate on even-numbered rounds.
2025-09-06T05:30:00.535835,0.25,TitForTat_p5i1_vs_Alternator_p5i1,2,TitForTat_p5i1,Alternator_p5i1,C,D,8,8,,Alternating pattern: defect on odd-numbered rounds.
