timestamp,shadow_condition,match_id,round,agent1,agent2,agent1_move,agent2_move,agent1_total_score,agent2_total_score,agent1_reasoning,agent2_reasoning
2025-09-05T18:35:45.725568,0.75,WinStayLoseShift_p3i1_vs_SuspiciousTitForTat_p3i1,1,WinStayLoseShift_p3i1,SuspiciousTitForTat_p3i1,C,D,0,5,,Starting with defection (suspicious).
2025-09-05T18:35:45.725568,0.75,WinStayLoseShift_p3i1_vs_SuspiciousTitForTat_p3i2,1,WinStayLoseShift_p3i1,SuspiciousTitForTat_p3i2,C,D,5,5,,Starting with defection (suspicious).
2025-09-05T18:35:45.725568,0.75,WinStayLoseShift_p3i1_vs_SuspiciousTitForTat_p3i2,2,WinStayLoseShift_p3i1,SuspiciousTitForTat_p3i2,D,C,5,5,,Copying opponent's last move (C).
2025-09-05T18:35:45.725568,0.75,WinStayLoseShift_p3i1_vs_SuspiciousTitForTat_p3i3,1,WinStayLoseShift_p3i1,SuspiciousTitForTat_p3i3,C,D,5,5,,Starting with defection (suspicious).
2025-09-05T18:35:45.725568,0.75,WinStayLoseShift_p3i1_vs_SuspiciousTitForTat_p3i3,2,WinStayLoseShift_p3i1,SuspiciousTitForTat_p3i3,D,C,5,5,,Copying opponent's last move (C).
2025-09-05T18:35:45.725568,0.75,WinStayLoseShift_p3i1_vs_SuspiciousTitForTat_p3i4,1,WinStayLoseShift_p3i1,SuspiciousTitForTat_p3i4,C,D,0,5,,Starting with defection (suspicious).
2025-09-05T18:35:45.725568,0.75,WinStayLoseShift_p3i1_vs_Prober_p3i1,1,WinStayLoseShift_p3i1,Prober_p3i1,C,C,3,3,,Starting with cooperation.
2025-09-05T18:35:45.725568,0.75,WinStayLoseShift_p3i1_vs_Random_p3i1,1,WinStayLoseShift_p3i1,Random_p3i1,C,D,5,5,,
2025-09-05T18:35:45.725568,0.75,WinStayLoseShift_p3i1_vs_Random_p3i1,2,WinStayLoseShift_p3i1,Random_p3i1,D,C,5,5,,
2025-09-05T18:35:45.725568,0.75,WinStayLoseShift_p3i1_vs_Random_p3i2,1,WinStayLoseShift_p3i1,Random_p3i2,C,C,3,3,,
2025-09-05T18:35:45.725568,0.75,WinStayLoseShift_p3i1_vs_Bayesian_p3i1,1,WinStayLoseShift_p3i1,Bayesian_p3i1,C,C,3,3,,Starting with cooperation to gather data.
2025-09-05T18:35:45.725568,0.75,WinStayLoseShift_p3i1_vs_ForgivingGrimTrigger_p3i1,1,WinStayLoseShift_p3i1,ForgivingGrimTrigger_p3i1,C,C,6,6,,
