timestamp,shadow_condition,match_id,round,agent1,agent2,agent1_move,agent2_move,agent1_total_score,agent2_total_score,agent1_reasoning,agent2_reasoning
2025-09-12T02:31:34.106557,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,1,TitForTat_p2i1,GrimTrigger_p2i1,C,C,15,15,,
2025-09-12T02:31:34.106557,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,2,TitForTat_p2i1,GrimTrigger_p2i1,C,C,15,15,,
2025-09-12T02:31:34.106557,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,3,TitForTat_p2i1,GrimTrigger_p2i1,C,C,15,15,,
2025-09-12T02:31:34.106557,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,4,TitForTat_p2i1,GrimTrigger_p2i1,C,C,15,15,,
2025-09-12T02:31:34.106557,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,5,TitForTat_p2i1,GrimTrigger_p2i1,C,C,15,15,,
2025-09-12T02:31:34.106557,0.05,TitForTat_p2i1_vs_WinStayLoseShift_p2i1,1,TitForTat_p2i1,WinStayLoseShift_p2i1,C,C,15,15,,
2025-09-12T02:31:34.106557,0.05,TitForTat_p2i1_vs_WinStayLoseShift_p2i1,2,TitForTat_p2i1,WinStayLoseShift_p2i1,C,C,15,15,,
2025-09-12T02:31:34.106557,0.05,TitForTat_p2i1_vs_WinStayLoseShift_p2i1,3,TitForTat_p2i1,WinStayLoseShift_p2i1,C,C,15,15,,
2025-09-12T02:31:34.106557,0.05,TitForTat_p2i1_vs_WinStayLoseShift_p2i1,4,TitForTat_p2i1,WinStayLoseShift_p2i1,C,C,15,15,,
2025-09-12T02:31:34.106557,0.05,TitForTat_p2i1_vs_WinStayLoseShift_p2i1,5,TitForTat_p2i1,WinStayLoseShift_p2i1,C,C,15,15,,
2025-09-12T02:31:34.106557,0.05,TitForTat_p2i1_vs_GenerousTitForTat_p2i1,1,TitForTat_p2i1,GenerousTitForTat_p2i1,C,C,78,78,,Starting with cooperation.
2025-09-12T02:31:34.106557,0.05,TitForTat_p2i1_vs_GenerousTitForTat_p2i1,2,TitForTat_p2i1,GenerousTitForTat_p2i1,C,C,78,78,,"Opponent cooperated, so I'm cooperating too."
