timestamp,shadow_condition,match_id,round,agent1,agent2,agent1_move,agent2_move,agent1_total_score,agent2_total_score,agent1_reasoning,agent2_reasoning
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,1,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,2,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,3,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,4,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,5,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,6,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,7,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,8,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,9,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,10,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,11,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,12,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,13,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,14,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,15,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,16,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,17,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,18,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
2025-09-17T09:40:19.931070,0.05,TitForTat_p2i1_vs_GrimTrigger_p2i1,19,TitForTat_p2i1,GrimTrigger_p2i1,C,C,111,111,,
