timestamp,shadow_condition,match_id,round,agent1,agent2,agent1_move,agent2_move,agent1_total_score,agent2_total_score,agent1_reasoning,agent2_reasoning
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_GrimTrigger_p3i1,1,TitForTat_p3i1,GrimTrigger_p3i1,C,C,36,36,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_GrimTrigger_p3i1,2,TitForTat_p3i1,GrimTrigger_p3i1,C,C,36,36,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_GrimTrigger_p3i1,3,TitForTat_p3i1,GrimTrigger_p3i1,C,C,36,36,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_GrimTrigger_p3i1,4,TitForTat_p3i1,GrimTrigger_p3i1,C,C,36,36,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_GrimTrigger_p3i1,5,TitForTat_p3i1,GrimTrigger_p3i1,C,C,36,36,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_GrimTrigger_p3i1,6,TitForTat_p3i1,GrimTrigger_p3i1,C,C,36,36,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_GrimTrigger_p3i1,7,TitForTat_p3i1,GrimTrigger_p3i1,C,C,36,36,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_GrimTrigger_p3i1,8,TitForTat_p3i1,GrimTrigger_p3i1,C,C,36,36,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_GrimTrigger_p3i1,9,TitForTat_p3i1,GrimTrigger_p3i1,C,C,36,36,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_GrimTrigger_p3i1,10,TitForTat_p3i1,GrimTrigger_p3i1,C,C,36,36,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_GrimTrigger_p3i1,11,TitForTat_p3i1,GrimTrigger_p3i1,C,C,36,36,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_GrimTrigger_p3i1,12,TitForTat_p3i1,GrimTrigger_p3i1,C,C,36,36,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,1,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,24,24,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,2,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,24,24,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,3,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,24,24,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,4,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,24,24,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,5,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,24,24,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,6,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,24,24,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,7,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,24,24,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,8,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,24,24,,
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_GenerousTitForTat_p3i1,1,TitForTat_p3i1,GenerousTitForTat_p3i1,C,C,3,3,,Starting with cooperation.
2025-09-06T11:13:33.930189,0.1,TitForTat_p3i1_vs_SuspiciousTitForTat_p3i1,1,TitForTat_p3i1,SuspiciousTitForTat_p3i1,C,D,10,10,,Starting with defection (suspicious).
