timestamp,shadow_condition,match_id,round,agent1,agent2,agent1_move,agent2_move,agent1_total_score,agent2_total_score,agent1_reasoning,agent2_reasoning
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,1,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,2,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,3,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,4,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,5,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,6,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,7,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,8,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,9,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,10,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,11,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,12,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,13,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,14,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,15,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,16,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,17,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,18,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,19,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,20,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,21,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,22,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,23,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,24,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,25,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,26,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
2025-09-11T14:29:22.576531,0.1,TitForTat_p1i1_vs_GrimTrigger_p1i1,27,TitForTat_p1i1,GrimTrigger_p1i1,C,C,141,141,,
