timestamp,shadow_condition,match_id,round,agent1,agent2,agent1_move,agent2_move,agent1_total_score,agent2_total_score,agent1_reasoning,agent2_reasoning
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_GrimTrigger_p3i1,1,TitForTat_p3i1,GrimTrigger_p3i1,C,C,12,12,,
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_GrimTrigger_p3i1,2,TitForTat_p3i1,GrimTrigger_p3i1,C,C,12,12,,
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_GrimTrigger_p3i1,3,TitForTat_p3i1,GrimTrigger_p3i1,C,C,12,12,,
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_GrimTrigger_p3i1,4,TitForTat_p3i1,GrimTrigger_p3i1,C,C,12,12,,
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,1,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,24,24,,
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,2,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,24,24,,
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,3,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,24,24,,
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,4,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,24,24,,
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,5,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,24,24,,
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,6,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,24,24,,
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,7,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,24,24,,
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,8,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,24,24,,
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_GenerousTitForTat_p3i1,1,TitForTat_p3i1,GenerousTitForTat_p3i1,C,C,6,6,,Starting with cooperation.
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_GenerousTitForTat_p3i1,2,TitForTat_p3i1,GenerousTitForTat_p3i1,C,C,6,6,,"Opponent cooperated, so I'm cooperating too."
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_SuspiciousTitForTat_p3i1,1,TitForTat_p3i1,SuspiciousTitForTat_p3i1,C,D,15,20,,Starting with defection (suspicious).
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_SuspiciousTitForTat_p3i1,2,TitForTat_p3i1,SuspiciousTitForTat_p3i1,D,C,15,20,,Copying opponent's last move (C).
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_SuspiciousTitForTat_p3i1,3,TitForTat_p3i1,SuspiciousTitForTat_p3i1,C,D,15,20,,Copying opponent's last move (D).
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_SuspiciousTitForTat_p3i1,4,TitForTat_p3i1,SuspiciousTitForTat_p3i1,D,C,15,20,,Copying opponent's last move (C).
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_SuspiciousTitForTat_p3i1,5,TitForTat_p3i1,SuspiciousTitForTat_p3i1,C,D,15,20,,Copying opponent's last move (D).
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_SuspiciousTitForTat_p3i1,6,TitForTat_p3i1,SuspiciousTitForTat_p3i1,D,C,15,20,,Copying opponent's last move (C).
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_SuspiciousTitForTat_p3i1,7,TitForTat_p3i1,SuspiciousTitForTat_p3i1,C,D,15,20,,Copying opponent's last move (D).
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_Prober_p3i1,1,TitForTat_p3i1,Prober_p3i1,C,C,3,8,,Starting with cooperation.
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_Prober_p3i1,2,TitForTat_p3i1,Prober_p3i1,C,D,3,8,,Testing opponent with defection on second move.
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_Random_p3i1,1,TitForTat_p3i1,Random_p3i1,C,C,6,11,,
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_Random_p3i1,2,TitForTat_p3i1,Random_p3i1,C,C,6,11,,
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_Random_p3i1,3,TitForTat_p3i1,Random_p3i1,C,D,6,11,,
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_Gradual_p3i1,1,TitForTat_p3i1,Gradual_p3i1,C,C,51,51,,Starting with cooperation.
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_Gradual_p3i1,2,TitForTat_p3i1,Gradual_p3i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_Gradual_p3i1,3,TitForTat_p3i1,Gradual_p3i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_Gradual_p3i1,4,TitForTat_p3i1,Gradual_p3i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-09-12T05:42:14.510496,0.1,TitForTat_p3i1_vs_Gradual_p3i1,5,TitForTat_p3i1,Gradual_p3i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
