timestamp,shadow_condition,match_id,round,agent1,agent2,agent1_move,agent2_move,agent1_total_score,agent2_total_score,agent1_reasoning,agent2_reasoning
2025-09-17T01:49:49.894681,0.1,TitForTat_p5i1_vs_GrimTrigger_p5i1,1,TitForTat_p5i1,GrimTrigger_p5i1,C,C,30,30,,
2025-09-17T01:49:49.894681,0.1,TitForTat_p5i1_vs_GrimTrigger_p5i1,2,TitForTat_p5i1,GrimTrigger_p5i1,C,C,30,30,,
2025-09-17T01:49:49.894681,0.1,TitForTat_p5i1_vs_GrimTrigger_p5i1,3,TitForTat_p5i1,GrimTrigger_p5i1,C,C,30,30,,
2025-09-17T01:49:49.894681,0.1,TitForTat_p5i1_vs_GrimTrigger_p5i1,4,TitForTat_p5i1,GrimTrigger_p5i1,C,C,30,30,,
2025-09-17T01:49:49.894681,0.1,TitForTat_p5i1_vs_GrimTrigger_p5i1,5,TitForTat_p5i1,GrimTrigger_p5i1,C,C,30,30,,
2025-09-17T01:49:49.894681,0.1,TitForTat_p5i1_vs_GrimTrigger_p5i1,6,TitForTat_p5i1,GrimTrigger_p5i1,C,C,30,30,,
2025-09-17T01:49:49.894681,0.1,TitForTat_p5i1_vs_GrimTrigger_p5i1,7,TitForTat_p5i1,GrimTrigger_p5i1,C,C,30,30,,
2025-09-17T01:49:49.894681,0.1,TitForTat_p5i1_vs_GrimTrigger_p5i1,8,TitForTat_p5i1,GrimTrigger_p5i1,C,C,30,30,,
2025-09-17T01:49:49.894681,0.1,TitForTat_p5i1_vs_GrimTrigger_p5i1,9,TitForTat_p5i1,GrimTrigger_p5i1,C,C,30,30,,
2025-09-17T01:49:49.894681,0.1,TitForTat_p5i1_vs_GrimTrigger_p5i1,10,TitForTat_p5i1,GrimTrigger_p5i1,C,C,30,30,,
2025-09-17T01:49:49.894681,0.1,TitForTat_p5i1_vs_WinStayLoseShift_p5i1,1,TitForTat_p5i1,WinStayLoseShift_p5i1,C,C,36,36,,
2025-09-17T01:49:49.894681,0.1,TitForTat_p5i1_vs_WinStayLoseShift_p5i1,2,TitForTat_p5i1,WinStayLoseShift_p5i1,C,C,36,36,,
2025-09-17T01:49:49.894681,0.1,TitForTat_p5i1_vs_WinStayLoseShift_p5i1,3,TitForTat_p5i1,WinStayLoseShift_p5i1,C,C,36,36,,
2025-09-17T01:49:49.894681,0.1,TitForTat_p5i1_vs_WinStayLoseShift_p5i1,4,TitForTat_p5i1,WinStayLoseShift_p5i1,C,C,36,36,,
2025-09-17T01:49:49.894681,0.1,TitForTat_p5i1_vs_WinStayLoseShift_p5i1,5,TitForTat_p5i1,WinStayLoseShift_p5i1,C,C,36,36,,
